misconception_id,misconception,tweet_id,label
59,"A Malabar civet was spotted walking the streets of Meppayur, India following COVID-19 lockdown",1.233909582486999e+18,na
53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.23398794281463e+18,na
57,Swans and dolphins swimming in Venice canals following COVID-19 lockdown.,1.2339279652782572e+18,na
41,CBD oil is a cure for COVID-19.,1.2339277884381307e+18,na
41,CBD oil is a cure for COVID-19.,1.2339749805823754e+18,na
49,We're very close to a vaccine.,1.2339454544815596e+18,na
33,Eating cabbage prevents coronavirus infection.,1.2339878255084175e+18,na
54,The Simpsons predicted COVID-19 pandemic.,1.2339573999643976e+18,na
62,Bank of England £20 banknotes contain a picture of a 5G mast and the SARS-CoV-2 virus.,1.2339257445284782e+18,na
42,Vitamin D pills prevent COVID-19.,1.2339916393176678e+18,na
15,Coronavirus can only survive in cold temperatures.,1.2339716880118129e+18,pos
33,Eating cabbage prevents coronavirus infection.,1.2339479745705615e+18,na
3,Coronavirus is genetically engineered.,1.2339304567117947e+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.233962621776384e+18,na
40,Cannabis protects against COVID-19.,1.2339333570604155e+18,na
20,Vitamin D cures coronavirus.,1.2339717032748564e+18,na
36,Chloroquine can cure coronavirus,1.2339357851890033e+18,pos
44,Jim Bakker's colloidal silver solution is a remedy for COVID-19.,1.2339741638130852e+18,na
16,Acetic acid is effective against coronavirus.,1.2339576311500186e+18,na
44,Jim Bakker's colloidal silver solution is a remedy for COVID-19.,1.2339068274542305e+18,na
46,Kenneth Copeland on Victory Channel can cure COVID-19 through the TV.,1.2339251654586737e+18,na
60,"A pod of humpback whales returned to the Arabian Sea offshore from Mumbai, India following the COVID-19 lockdown.",1.23396779945993e+18,na
39,Salt water protects from coronavirus.,1.2339567188345242e+18,na
17,Avocado and mint tea cures coronavirus.,1.233929573307302e+18,na
10,Coronavirus is caused by 5G.,1.233937746084991e+18,na
47,Actor Keith Lawrence Middlebrook has a cure for COVID-19.,1.2339491294344233e+18,na
26,Kyriakos Velopoulos sells a hand cream which completely kills covid-19.,1.2339308472767652e+18,na
8,Vitamin C can prevent coronavirus circulation.,1.233958258647298e+18,na
60,"A pod of humpback whales returned to the Arabian Sea offshore from Mumbai, India following the COVID-19 lockdown.",1.2339219546814136e+18,na
53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.233992998486192e+18,na
54,The Simpsons predicted COVID-19 pandemic.,1.2339375003784028e+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.233992577873072e+18,neg
40,Cannabis protects against COVID-19.,1.233935971860697e+18,na
48,There will be 500 deaths at the end of the pandemic.,1.2339259917660692e+18,na
29,Clapping will kill coronavirus.,1.2339597873286267e+18,na
45,Alex Jones' silver-infused toothpaste kills COVID-19,1.2339066231287112e+18,na
3,Coronavirus is genetically engineered.,1.2339261109975122e+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.2339070022686843e+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.2339156940114043e+18,na
46,Kenneth Copeland on Victory Channel can cure COVID-19 through the TV.,1.233937647476736e+18,na
52,Chloroquine is a Food and Drug Administration (FDA) approved treatment for COVID-19.,1.233919653765927e+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.2339826089853542e+18,neg
2,Drinking large amounts of water will protect against coronavirus.,1.2339286354904883e+18,na
60,"A pod of humpback whales returned to the Arabian Sea offshore from Mumbai, India following the COVID-19 lockdown.",1.23395833606153e+18,na
46,Kenneth Copeland on Victory Channel can cure COVID-19 through the TV.,1.2339459049036472e+18,na
40,Cannabis protects against COVID-19.,1.2339352858655867e+18,na
38,Shaking hands cannot spread coronavirus.,1.233984993665282e+18,na
41,CBD oil is a cure for COVID-19.,1.2339459714924503e+18,na
54,The Simpsons predicted COVID-19 pandemic.,1.233982302234919e+18,na
56,"A pack of elephants descended on a village under quarantine in China's Yunnan, got drunk on corn wine, and passed out in a tea garden.
.",1.2339510840637727e+18,na
38,Shaking hands cannot spread coronavirus.,1.2339923404543017e+18,na
11,Viruses are wastes from cells that are poisoned by electromagnetic fields.,1.2339384353978696e+18,na
36,Chloroquine can cure coronavirus,1.2339155346949693e+18,na
30,Blowing conch shells destroys coronavirus potency.,1.233991371452633e+18,na
8,Vitamin C can prevent coronavirus circulation.,1.2339742106591437e+18,na
57,Swans and dolphins swimming in Venice canals following COVID-19 lockdown.,1.233924105050542e+18,na
1,A person can tell if they have coronavirus or not simply by holding their breath.,1.2339784582016328e+18,na
5,The first person infected is a researcher named Huang Yanling.,1.2339558609106903e+18,na
23,SARS-CoV-2 can survive for weeks on surfaces.,1.233919656345383e+18,pos
59,"A Malabar civet was spotted walking the streets of Meppayur, India following COVID-19 lockdown",1.2339592864448717e+18,na
49,We're very close to a vaccine.,1.2339506498360156e+18,na
58,Water polution decreased in Venice canals following COVID-19 lockdown.,1.2339257194592707e+18,na
33,Eating cabbage prevents coronavirus infection.,1.2339060565242307e+18,na
33,Eating cabbage prevents coronavirus infection.,1.233920011569451e+18,na
39,Salt water protects from coronavirus.,1.233988126814634e+18,na
23,SARS-CoV-2 can survive for weeks on surfaces.,1.2339694746693059e+18,pos
32,Observing janata curfew will result in the reduction of covid-19 cases by 40%.,1.23395356994807e+18,na
29,Clapping will kill coronavirus.,1.2339870828482847e+18,na
31,The lifetime of SARS-CoV-2 is only 12 hours.,1.2339733223224975e+18,na
16,Acetic acid is effective against coronavirus.,1.2339552653319168e+18,na
60,"A pod of humpback whales returned to the Arabian Sea offshore from Mumbai, India following the COVID-19 lockdown.",1.2339482701094134e+18,na
27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.2339606367547474e+18,pos
39,Salt water protects from coronavirus.,1.2339121659349934e+18,na
36,Chloroquine can cure coronavirus,1.233932057727918e+18,na
18,Essential oils cure coronavirus.,1.233953598439977e+18,na
18,Essential oils cure coronavirus.,1.2339365874336317e+18,na
33,Eating cabbage prevents coronavirus infection.,1.2339808980490035e+18,na
12,Methanol consumption cures or protects against coronavirus.,1.2339172530258452e+18,na
42,Vitamin D pills prevent COVID-19.,1.233935131339088e+18,na
15,Coronavirus can only survive in cold temperatures.,1.2339429968544317e+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.233922906339414e+18,na
5,The first person infected is a researcher named Huang Yanling.,1.233930954445484e+18,na
28,Using namaste as a greeting prevents transmission of covid-19.,1.2339664171769405e+18,na
33,Eating cabbage prevents coronavirus infection.,1.2339159936023798e+18,na
19,Vitamin C cures coronavirus.,1.2339316591851315e+18,na
28,Using namaste as a greeting prevents transmission of covid-19.,1.2339407023813427e+18,na
52,Chloroquine is a Food and Drug Administration (FDA) approved treatment for COVID-19.,1.2339803665050296e+18,na
48,There will be 500 deaths at the end of the pandemic.,1.233921029040304e+18,na
34,"There is an ""anti-coronavirus"" mattress that could fight the coronavirus.",1.2339076329283707e+18,na
32,Observing janata curfew will result in the reduction of covid-19 cases by 40%.,1.233960666588795e+18,na
40,Cannabis protects against COVID-19.,1.2339266128586056e+18,na
1,A person can tell if they have coronavirus or not simply by holding their breath.,1.2339829724303647e+18,na
18,Essential oils cure coronavirus.,1.2339368010536018e+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.2339481719628104e+18,na
35,Wearing shoes at one's home is the reason behind the spread of the coronavirus in italy.,1.2339547575906345e+18,na
22,Cocaine cures coronavirus.,1.233942556909744e+18,na
58,Water polution decreased in Venice canals following COVID-19 lockdown.,1.2339255374349148e+18,na
1,A person can tell if they have coronavirus or not simply by holding their breath.,1.233987122211758e+18,na
12,Methanol consumption cures or protects against coronavirus.,1.2339176972237332e+18,na
55,Drinking Corona-brand beer causes COVID-19.,1.2339268696841912e+18,na
41,CBD oil is a cure for COVID-19.,1.233971519455408e+18,na
3,Coronavirus is genetically engineered.,1.233983484479316e+18,na
29,Clapping will kill coronavirus.,1.2339166300542362e+18,na
55,Drinking Corona-brand beer causes COVID-19.,1.2339198598908355e+18,na
62,Bank of England £20 banknotes contain a picture of a 5G mast and the SARS-CoV-2 virus.,1.2339145671321395e+18,na
13,Whiskey and honey cure coronavirus.,1.2339526647671276e+18,na
38,Shaking hands cannot spread coronavirus.,1.2339807345803633e+18,na
50,It is safe for individuals infected with COVID-19 to go to work.,1.2339108666233528e+18,na
9,Africans are more resistant to coronavirus.,1.2339619272498053e+18,na
22,Cocaine cures coronavirus.,1.233956490605736e+18,na
16,Acetic acid is effective against coronavirus.,1.2339619331511624e+18,na
53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.2339715471293358e+18,na
2,Drinking large amounts of water will protect against coronavirus.,1.2339114639803884e+18,na
13,Whiskey and honey cure coronavirus.,1.2339705940869407e+18,na
32,Observing janata curfew will result in the reduction of covid-19 cases by 40%.,1.2339248488852562e+18,na
59,"A Malabar civet was spotted walking the streets of Meppayur, India following COVID-19 lockdown",1.2339305217947484e+18,na
16,Acetic acid is effective against coronavirus.,1.2339102947763405e+18,na
37,Jamaat cannot become a source of infection.,1.2339919763008184e+18,na
13,Whiskey and honey cure coronavirus.,1.2339219407225733e+18,na
18,Essential oils cure coronavirus.,1.2339373501217219e+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.23395379995972e+18,neg
31,The lifetime of SARS-CoV-2 is only 12 hours.,1.233923964021461e+18,na
22,Cocaine cures coronavirus.,1.2339157611707474e+18,na
56,"A pack of elephants descended on a village under quarantine in China's Yunnan, got drunk on corn wine, and passed out in a tea garden.
.",1.233917076156244e+18,na
10,Coronavirus is caused by 5G.,1.2339608313117e+18,pos
48,There will be 500 deaths at the end of the pandemic.,1.2339157344195256e+18,na
34,"There is an ""anti-coronavirus"" mattress that could fight the coronavirus.",1.233968677852074e+18,na
1,A person can tell if they have coronavirus or not simply by holding their breath.,1.233961600333308e+18,na
34,"There is an ""anti-coronavirus"" mattress that could fight the coronavirus.",1.2339472771626353e+18,na
37,Jamaat cannot become a source of infection.,1.2339216298115072e+18,na
54,The Simpsons predicted COVID-19 pandemic.,1.2339557645045514e+18,na
33,Eating cabbage prevents coronavirus infection.,1.2339666971299267e+18,na
43,Miracle Mineral Suppliment (MMS) will prevent and cure COVID-19.,1.233928659213394e+18,na
44,Jim Bakker's colloidal silver solution is a remedy for COVID-19.,1.233936536334291e+18,na
10,Coronavirus is caused by 5G.,1.2339906237802742e+18,na
60,"A pod of humpback whales returned to the Arabian Sea offshore from Mumbai, India following the COVID-19 lockdown.",1.233948985909338e+18,na
14,Hand sanitiser sold commercially does not destroy the coronavirus.,1.2339735809558979e+18,na
43,Miracle Mineral Suppliment (MMS) will prevent and cure COVID-19.,1.2339175500540682e+18,na
3,Coronavirus is genetically engineered.,1.2339435312925123e+18,pos
18,Essential oils cure coronavirus.,1.2339663374807409e+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.2339350008584806e+18,neg
40,Cannabis protects against COVID-19.,1.2339739786176758e+18,na
3,Coronavirus is genetically engineered.,1.2339896401613783e+18,na
10,Coronavirus is caused by 5G.,1.2339377218081915e+18,na
51,COVID-19 is only as deadly as the seasonal flu.,1.233930207062524e+18,pos
54,The Simpsons predicted COVID-19 pandemic.,1.233910037233324e+18,na
7,Boiled ginger can cure coronavirus.,1.23390840288521e+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.2339885321353953e+18,pos
51,COVID-19 is only as deadly as the seasonal flu.,1.23396972614298e+18,pos
6,A decade-old map published by the World Population Project represents the 2020 coronavirus outbreak.,1.233991204598997e+18,na
26,Kyriakos Velopoulos sells a hand cream which completely kills covid-19.,1.233907618034307e+18,na
38,Shaking hands cannot spread coronavirus.,1.2339727797892997e+18,na
24,Coronavirus is cured by shuanghuanglian.,1.2339634115300598e+18,na
47,Actor Keith Lawrence Middlebrook has a cure for COVID-19.,1.2339215939334717e+18,na
4,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,1.2339912088227676e+18,na
6,A decade-old map published by the World Population Project represents the 2020 coronavirus outbreak.,1.2339492903906468e+18,na
43,Miracle Mineral Suppliment (MMS) will prevent and cure COVID-19.,1.2339198598908355e+18,na
24,Coronavirus is cured by shuanghuanglian.,1.2339724427264246e+18,na
2,Drinking large amounts of water will protect against coronavirus.,1.2339631075478979e+18,na
3,Coronavirus is genetically engineered.,1.2339248116189553e+18,na
10,Coronavirus is caused by 5G.,1.2339839998668554e+18,pos
34,"There is an ""anti-coronavirus"" mattress that could fight the coronavirus.",1.233915023283626e+18,na
30,Blowing conch shells destroys coronavirus potency.,1.2339374788909875e+18,na
26,Kyriakos Velopoulos sells a hand cream which completely kills covid-19.,1.2339315115708006e+18,na
15,Coronavirus can only survive in cold temperatures.,1.2339336862880236e+18,na
14,Hand sanitiser sold commercially does not destroy the coronavirus.,1.2339136430596997e+18,na
34,"There is an ""anti-coronavirus"" mattress that could fight the coronavirus.",1.233966814121513e+18,na
42,Vitamin D pills prevent COVID-19.,1.233906513246331e+18,na
22,Cocaine cures coronavirus.,1.23390840288521e+18,na
